"","iso2c","country","GDP_per_capita","year","iso3c","region","income","lending","SIDS","label"
"5993","TZ","Tanzania",1331.37294458619,1997,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 1997)"
"5994","TZ","Tanzania",1317.55972428192,1996,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 1996)"
"5995","TZ","Tanzania",1294.01107205563,1995,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 1995)"
"5996","TZ","Tanzania",1286.48917436229,1994,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 1994)"
"5997","TZ","Tanzania",1307.67088748751,1993,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 1993)"
"5998","TZ","Tanzania",1336.38063442475,1992,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 1992)"
"5999","TZ","Tanzania",1374.65209800154,1991,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 1991)"
"6000","TZ","Tanzania",1392.2221167555,1990,"TZA","Sub-Saharan Africa","Upper middle income","IDA","Others","(TZA, 1990)"
"6001","UA","Ukraine",12810.2894546923,2019,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2019)"
"6002","UA","Ukraine",12338.0028039485,2018,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2018)"
"6003","UA","Ukraine",11871.1236240918,2017,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2017)"
"6004","UA","Ukraine",11534.6380017777,2016,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2016)"
"6005","UA","Ukraine",11237.0744571217,2015,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2015)"
"6006","UA","Ukraine",12408.95159807,2014,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2014)"
"6007","UA","Ukraine",12552.6697613585,2013,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2013)"
"6008","UA","Ukraine",12527.465501021,2012,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2012)"
"6009","UA","Ukraine",12466.8077918775,2011,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2011)"
"6010","UA","Ukraine",11778.3136960259,2010,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2010)"
"6011","UA","Ukraine",11298.3909564957,2009,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2009)"
"6012","UA","Ukraine",13195.8768378635,2008,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2008)"
"6013","UA","Ukraine",12829.03064807,2007,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2007)"
"6014","UA","Ukraine",11852.6523644491,2006,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2006)"
"6015","UA","Ukraine",10957.5582756783,2005,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2005)"
"6016","UA","Ukraine",10561.0095264702,2004,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2004)"
"6017","UA","Ukraine",9349.13468844413,2003,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2003)"
"6018","UA","Ukraine",8467.79599207072,2002,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2002)"
"6019","UA","Ukraine",7969.42102827251,2001,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2001)"
"6020","UA","Ukraine",7221.46560776918,2000,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 2000)"
"6021","UA","Ukraine",6750.84085464446,1999,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 1999)"
"6022","UA","Ukraine",6700.9003020349,1998,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 1998)"
"6023","UA","Ukraine",6769.91611558767,1997,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 1997)"
"6024","UA","Ukraine",6915.97830518822,1996,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 1996)"
"6025","UA","Ukraine",7616.54572607901,1995,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 1995)"
"6026","UA","Ukraine",8606.61350228355,1994,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 1994)"
"6027","UA","Ukraine",11112.6776523015,1993,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 1993)"
"6028","UA","Ukraine",12962.9357045176,1992,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 1992)"
"6029","UA","Ukraine",14396.6327018146,1991,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 1991)"
"6030","UA","Ukraine",15751.7224397433,1990,"UKR","Europe & Central Asia","Upper middle income","IBRD","Others","(UKR, 1990)"
"6031","UG","Uganda",2181.24784253599,2019,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2019)"
"6032","UG","Uganda",2122.10979994055,2018,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2018)"
"6033","UG","Uganda",2074.86024139593,2017,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2017)"
"6034","UG","Uganda",2073.32897433022,2016,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2016)"
"6035","UG","Uganda",2052.33810905658,2015,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2015)"
"6036","UG","Uganda",2020.53609302394,2014,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2014)"
"6037","UG","Uganda",1987.91025211024,2013,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2013)"
"6038","UG","Uganda",1982.16139560363,2012,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2012)"
"6039","UG","Uganda",1970.61948538205,2011,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2011)"
"6040","UG","Uganda",1859.69472205757,2010,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2010)"
"6041","UG","Uganda",1817.44968123313,2009,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2009)"
"6042","UG","Uganda",1756.47242112986,2008,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2008)"
"6043","UG","Uganda",1667.56477930357,2007,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2007)"
"6044","UG","Uganda",1587.4199320724,2006,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2006)"
"6045","UG","Uganda",1478.79002632519,2005,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2005)"
"6046","UG","Uganda",1435.48435819952,2004,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2004)"
"6047","UG","Uganda",1387.48788616342,2003,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2003)"
"6048","UG","Uganda",1345.24424912032,2002,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2002)"
"6049","UG","Uganda",1276.68421497591,2001,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2001)"
"6050","UG","Uganda",1251.68291941243,2000,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 2000)"
"6051","UG","Uganda",1250.44668055351,1999,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 1999)"
"6052","UG","Uganda",1191.59196086929,1998,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 1998)"
"6053","UG","Uganda",1169.20152473611,1997,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 1997)"
"6054","UG","Uganda",1145.39502775951,1996,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 1996)"
"6055","UG","Uganda",1082.0043753635,1995,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 1995)"
"6056","UG","Uganda",1000.57626897351,1994,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 1994)"
"6057","UG","Uganda",970.642887065094,1993,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 1993)"
"6058","UG","Uganda",925.69134910517,1992,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 1992)"
"6059","UG","Uganda",925.413512563981,1991,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 1991)"
"6060","UG","Uganda",906.98733128995,1990,"UGA","Sub-Saharan Africa","Lower middle income","IDA","Others","(UGA, 1990)"
"6061","US","United States",62526.9362080871,2019,"USA","North America","Low Income",NA,"Others","(USA, 2019)"
"6062","US","United States",61391.3729620784,2018,"USA","North America","Low Income",NA,"Others","(USA, 2018)"
"6063","US","United States",59957.7258513035,2017,"USA","North America","Low Income",NA,"Others","(USA, 2017)"
"6064","US","United States",59028.590080063,2016,"USA","North America","Low Income",NA,"Others","(USA, 2016)"
"6065","US","United States",58535.7680204966,2015,"USA","North America","Low Income",NA,"Others","(USA, 2015)"
"6066","US","United States",57313.8597017438,2014,"USA","North America","Low Income",NA,"Others","(USA, 2014)"
"6067","US","United States",56350.6459733513,2013,"USA","North America","Low Income",NA,"Others","(USA, 2013)"
"6068","US","United States",55712.7058319029,2012,"USA","North America","Low Income",NA,"Others","(USA, 2012)"
"6069","US","United States",54884.70736781,2011,"USA","North America","Low Income",NA,"Others","(USA, 2011)"
"6070","US","United States",54437.0834529752,2010,"USA","North America","Low Income",NA,"Others","(USA, 2010)"
"6071","US","United States",53517.5443132917,2009,"USA","North America","Low Income",NA,"Others","(USA, 2009)"
"6072","US","United States",55393.9797366132,2008,"USA","North America","Low Income",NA,"Others","(USA, 2008)"
"6073","US","United States",55996.8983903033,2007,"USA","North America","Low Income",NA,"Others","(USA, 2007)"
"6074","US","United States",55490.8959997208,2006,"USA","North America","Low Income",NA,"Others","(USA, 2006)"
"6075","US","United States",54473.3579070439,2005,"USA","North America","Low Income",NA,"Others","(USA, 2005)"
"6076","US","United States",53111.8347452675,2004,"USA","North America","Low Income",NA,"Others","(USA, 2004)"
"6077","US","United States",51643.7673676193,2003,"USA","North America","Low Income",NA,"Others","(USA, 2003)"
"6078","US","United States",50640.6143552516,2002,"USA","North America","Low Income",NA,"Others","(USA, 2002)"
"6079","US","United States",50237.6561798671,2001,"USA","North America","Low Income",NA,"Others","(USA, 2001)"
"6080","US","United States",50235.8230854306,2000,"USA","North America","Low Income",NA,"Others","(USA, 2000)"
"6081","US","United States",48784.3858300677,1999,"USA","North America","Low Income",NA,"Others","(USA, 1999)"
"6082","US","United States",47108.6405235252,1998,"USA","North America","Low Income",NA,"Others","(USA, 1998)"
"6083","US","United States",45616.7342614867,1997,"USA","North America","Low Income",NA,"Others","(USA, 1997)"
"6084","US","United States",44203.4385165224,1996,"USA","North America","Low Income",NA,"Others","(USA, 1996)"
"6085","US","United States",43094.9519860098,1995,"USA","North America","Low Income",NA,"Others","(USA, 1995)"
"6086","US","United States",42471.1412706805,1994,"USA","North America","Low Income",NA,"Others","(USA, 1994)"
"6087","US","United States",41330.0485761973,1993,"USA","North America","Low Income",NA,"Others","(USA, 1993)"
"6088","US","United States",40756.7004677965,1992,"USA","North America","Low Income",NA,"Others","(USA, 1992)"
"6089","US","United States",39919.7373834581,1991,"USA","North America","Low Income",NA,"Others","(USA, 1991)"
"6090","US","United States",40500.594691121,1990,"USA","North America","Low Income",NA,"Others","(USA, 1990)"
"6091","UY","Uruguay",21561.0620529177,2019,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2019)"
"6092","UY","Uruguay",21590.833479898,2018,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2018)"
"6093","UY","Uruguay",21324.8460027319,2017,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2017)"
"6094","UY","Uruguay",20862.1713086035,2016,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2016)"
"6095","UY","Uruguay",20588.3931218595,2015,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2015)"
"6096","UY","Uruguay",20582.1689498728,2014,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2014)"
"6097","UY","Uruguay",20001.1402665168,2013,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2013)"
"6098","UY","Uruguay",19173.8891583231,2012,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2012)"
"6099","UY","Uruguay",18573.8544663499,2011,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2011)"
"6100","UY","Uruguay",17712.8969883267,2010,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2010)"
"6101","UY","Uruguay",16477.8238567289,2009,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2009)"
"6102","UY","Uruguay",15851.7967534043,2008,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2008)"
"6103","UY","Uruguay",14828.0243598785,2007,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2007)"
"6104","UY","Uruguay",13944.1707656401,2006,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2006)"
"6105","UY","Uruguay",13409.6687025474,2005,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2005)"
"6106","UY","Uruguay",12479.9668718346,2004,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2004)"
"6107","UY","Uruguay",11877.3733693429,2003,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2003)"
"6108","UY","Uruguay",11774.0880594991,2002,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2002)"
"6109","UY","Uruguay",12762.9259181936,2001,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2001)"
"6110","UY","Uruguay",13296.1015873567,2000,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 2000)"
"6111","UY","Uruguay",13605.8072439031,1999,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 1999)"
"6112","UY","Uruguay",13946.3684815089,1998,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 1998)"
"6113","UY","Uruguay",13428.6294365978,1997,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 1997)"
"6114","UY","Uruguay",12457.9739641795,1996,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 1996)"
"6115","UY","Uruguay",11884.3250896569,1995,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 1995)"
"6116","UY","Uruguay",12146.0212684809,1994,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 1994)"
"6117","UY","Uruguay",11405.0436972276,1993,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 1993)"
"6118","UY","Uruguay",11191.7897638299,1992,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 1992)"
"6119","UY","Uruguay",10444.8436913424,1991,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 1991)"
"6120","UY","Uruguay",10159.4154434523,1990,"URY","Latin America & Caribbean","Low Income","IBRD","Others","(URY, 1990)"
"6121","UZ","Uzbekistan",6998.70505055973,2019,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2019)"
"6122","UZ","Uzbekistan",6755.4809736679,2018,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2018)"
"6123","UZ","Uzbekistan",6518.8046866066,2017,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2017)"
"6124","UZ","Uzbekistan",6346.33477752676,2016,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2016)"
"6125","UZ","Uzbekistan",6086.71574219474,2015,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2015)"
"6126","UZ","Uzbekistan",5764.49270515454,2014,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2014)"
"6127","UZ","Uzbekistan",5469.85595252832,2013,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2013)"
"6128","UZ","Uzbekistan",5164.27422197964,2012,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2012)"
"6129","UZ","Uzbekistan",4880.86262892751,2011,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2011)"
"6130","UZ","Uzbekistan",4651.5229618268,2010,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2010)"
"6131","UZ","Uzbekistan",4446.86360650012,2009,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2009)"
"6132","UZ","Uzbekistan",4185.5575253505,2008,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2008)"
"6133","UZ","Uzbekistan",3901.05877041663,2007,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2007)"
"6134","UZ","Uzbekistan",3614.57737070322,2006,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2006)"
"6135","UZ","Uzbekistan",3405.21630793157,2005,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2005)"
"6136","UZ","Uzbekistan",3221.1893333641,2004,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2004)"
"6137","UZ","Uzbekistan",3032.66631847174,2003,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2003)"
"6138","UZ","Uzbekistan",2943.57238638369,2002,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2002)"
"6139","UZ","Uzbekistan",2865.94029463842,2001,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2001)"
"6140","UZ","Uzbekistan",2786.4303741552,2000,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 2000)"
"6141","UZ","Uzbekistan",2720.90866974897,1999,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 1999)"
"6142","UZ","Uzbekistan",2637.00499570087,1998,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 1998)"
"6143","UZ","Uzbekistan",2569.31038126335,1997,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 1997)"
"6144","UZ","Uzbekistan",2488.79038317332,1996,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 1996)"
"6145","UZ","Uzbekistan",2494.44571307302,1995,"UZB","Europe & Central Asia","Upper middle income","Blend","Others","(UZB, 1995)"
