"","iso2c","country","GDP_per_capita","year","iso3c","region","income","lending","SIDS","label","wbl_index"
"5648","TD","Chad",1765.1947080602,2012,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2012)",57.5
"5649","TD","Chad",1676.76905143205,2011,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2011)",57.5
"5650","TD","Chad",1732.69129415445,2010,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2010)",57.5
"5651","TD","Chad",1577.66880562584,2009,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2009)",57.5
"5652","TD","Chad",1564.79182991367,2008,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2008)",57.5
"5653","TD","Chad",1569.7498475731,2007,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2007)",57.5
"5654","TD","Chad",1572.4818772201,2006,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2006)",57.5
"5655","TD","Chad",1618.13613525121,2005,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2005)",57.5
"5656","TD","Chad",1430.36744322267,2004,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2004)",57.5
"5657","TD","Chad",1111.60423666075,2003,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2003)",57.5
"5658","TD","Chad",1007.06196852766,2002,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2002)",57.5
"5659","TD","Chad",964.737258499758,2001,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2001)",57.5
"5660","TD","Chad",897.34703736949,2000,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 2000)",57.5
"5661","TD","Chad",939.272453895347,1999,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 1999)",57.5
"5662","TD","Chad",980.235080655043,1998,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 1998)",57.5
"5663","TD","Chad",949.080950436118,1997,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 1997)",48.8
"5664","TD","Chad",929.580242352079,1996,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 1996)",48.8
"5665","TD","Chad",940.684303054308,1995,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 1995)",48.8
"5666","TD","Chad",960.586382800248,1994,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 1994)",48.8
"5667","TD","Chad",901.026062789286,1993,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 1993)",48.8
"5668","TD","Chad",1103.79615408767,1992,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 1992)",48.8
"5669","TD","Chad",1055.16307818661,1991,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 1991)",48.8
"5670","TD","Chad",1003.78520482115,1990,"TCD","Sub-Saharan Africa","Lower middle income","IDA","Others","(TCD, 1990)",48.8
"5671","TG","Togo",1595.92923015438,2019,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2019)",84.4
"5672","TG","Togo",1552.5476723323,2018,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2018)",84.4
"5673","TG","Togo",1516.5260461051,2017,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2017)",84.4
"5674","TG","Togo",1489.6838446061,2016,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2016)",84.4
"5675","TG","Togo",1447.229049177,2015,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2015)",81.9
"5676","TG","Togo",1404.13293844581,2014,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2014)",81.9
"5677","TG","Togo",1360.58127826504,2013,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2013)",75.6
"5678","TG","Togo",1316.45336851265,2012,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2012)",75.6
"5679","TG","Togo",1268.92050848601,2011,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2011)",69.4
"5680","TG","Togo",1224.97842818398,2010,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2010)",69.4
"5681","TG","Togo",1186.11458693952,2009,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2009)",69.4
"5682","TG","Togo",1154.80428699043,2008,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2008)",69.4
"5683","TG","Togo",1140.28896807216,2007,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2007)",51.3
"5684","TG","Togo",1185.37863322527,2006,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2006)",51.3
"5685","TG","Togo",1185.89805364465,2005,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2005)",51.3
"5686","TG","Togo",1276.67627210541,2004,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2004)",51.3
"5687","TG","Togo",1322.4603468705,2003,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2003)",51.3
"5688","TG","Togo",1271.04260923756,2002,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2002)",51.3
"5689","TG","Togo",1256.71241727267,2001,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2001)",51.3
"5690","TG","Togo",1281.42055294575,2000,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 2000)",51.3
"5691","TG","Togo",1330.4317303637,1999,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 1999)",51.3
"5692","TG","Togo",1339.68991514858,1998,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 1998)",51.3
"5693","TG","Togo",1416.00574612506,1997,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 1997)",51.3
"5694","TG","Togo",1277.05461813967,1996,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 1996)",51.3
"5695","TG","Togo",1207.3872708809,1995,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 1995)",51.3
"5696","TG","Togo",1148.26064110879,1994,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 1994)",51.3
"5697","TG","Togo",1021.33501064871,1993,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 1993)",51.3
"5698","TG","Togo",1228.2747979431,1992,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 1992)",51.3
"5699","TG","Togo",1306.65147247545,1991,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 1991)",51.3
"5700","TG","Togo",1346.77914416969,1990,"TGO","Sub-Saharan Africa","Lower middle income","IDA","Others","(TGO, 1990)",51.3
"5701","TH","Thailand",18463.093753334,2019,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2019)",75
"5702","TH","Thailand",18086.5077091758,2018,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2018)",75
"5703","TH","Thailand",17420.5651510671,2017,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2017)",75
"5704","TH","Thailand",16797.7720955266,2016,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2016)",75
"5705","TH","Thailand",16301.5380925689,2015,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2015)",75
"5706","TH","Thailand",15869.8811181716,2014,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2014)",75
"5707","TH","Thailand",15783.0307327749,2013,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2013)",75
"5708","TH","Thailand",15439.8721427479,2012,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2012)",75
"5709","TH","Thailand",14464.835545513,2011,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2011)",75
"5710","TH","Thailand",14413.3516239249,2010,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2010)",75
"5711","TH","Thailand",13471.8974954811,2009,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2009)",75
"5712","TH","Thailand",13634.0643028911,2008,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2008)",63.8
"5713","TH","Thailand",13473.4332665941,2007,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2007)",63.8
"5714","TH","Thailand",12850.6338436752,2006,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2006)",63.8
"5715","TH","Thailand",12316.627183929,2005,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2005)",63.8
"5716","TH","Thailand",11898.1350787691,2004,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2004)",63.8
"5717","TH","Thailand",11271.3458791344,2003,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2003)",63.8
"5718","TH","Thailand",10594.2765753131,2002,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2002)",63.8
"5719","TH","Thailand",10063.8034722064,2001,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2001)",63.8
"5720","TH","Thailand",9819.36830766277,2000,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 2000)",63.8
"5721","TH","Thailand",9499.24668115585,1999,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 1999)",57.5
"5722","TH","Thailand",9189.14038268992,1998,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 1998)",51.9
"5723","TH","Thailand",10069.3723494864,1997,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 1997)",51.9
"5724","TH","Thailand",10477.8553031358,1996,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 1996)",51.9
"5725","TH","Thailand",10027.886706667,1995,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 1995)",51.9
"5726","TH","Thailand",9368.00775006548,1994,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 1994)",51.9
"5727","TH","Thailand",8754.24120960675,1993,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 1993)",51.9
"5728","TH","Thailand",8160.60061926297,1992,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 1992)",51.9
"5729","TH","Thailand",7626.60690525299,1991,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 1991)",51.9
"5730","TH","Thailand",7109.11380903536,1990,"THA","East Asia & Pacific","High income","IBRD","Others","(THA, 1990)",51.9
"5731","TJ","Tajikistan",3379.74869663112,2019,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2019)",78.8
"5732","TJ","Tajikistan",3234.72157879638,2018,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2018)",78.8
"5733","TJ","Tajikistan",3089.53020835658,2017,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2017)",75.6
"5734","TJ","Tajikistan",2942.64796188919,2016,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2016)",75.6
"5735","TJ","Tajikistan",2821.65631103865,2015,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2015)",75.6
"5736","TJ","Tajikistan",2726.62189851317,2014,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2014)",75.6
"5737","TJ","Tajikistan",2616.47548554236,2013,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2013)",73.1
"5738","TJ","Tajikistan",2493.40710111535,2012,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2012)",73.1
"5739","TJ","Tajikistan",2373.1860335696,2011,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2011)",73.1
"5740","TJ","Tajikistan",2259.59458613619,2010,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2010)",73.1
"5741","TJ","Tajikistan",2168.11869778719,2009,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2009)",73.1
"5742","TJ","Tajikistan",2131.69297108232,2008,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2008)",73.1
"5743","TJ","Tajikistan",2016.61428958485,2007,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2007)",73.1
"5744","TJ","Tajikistan",1909.26104271471,2006,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2006)",73.1
"5745","TJ","Tajikistan",1818.55722387341,2005,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2005)",70
"5746","TJ","Tajikistan",1737.74363021805,2004,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2004)",70
"5747","TJ","Tajikistan",1603.55076157191,2003,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2003)",70
"5748","TJ","Tajikistan",1471.36591849479,2002,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2002)",70
"5749","TJ","Tajikistan",1350.25833012171,2001,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2001)",70
"5750","TJ","Tajikistan",1252.45551278733,2000,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 2000)",70
"5751","TJ","Tajikistan",1174.47501976452,1999,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 1999)",70
"5752","TJ","Tajikistan",1149.9133742411,1998,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 1998)",70
"5753","TJ","Tajikistan",1108.26347980247,1997,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 1997)",58.1
"5754","TJ","Tajikistan",1106.16005443476,1996,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 1996)",58.1
"5755","TJ","Tajikistan",1347.85883880539,1995,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 1995)",58.1
"5756","TJ","Tajikistan",1562.14589368321,1994,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 1994)",55
"5757","TJ","Tajikistan",2015.4044333815,1993,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 1993)",55
"5758","TJ","Tajikistan",2450.56164540261,1992,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 1992)",55
"5759","TJ","Tajikistan",3516.59571665171,1991,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 1991)",55
"5760","TJ","Tajikistan",3869.04363641103,1990,"TJK","Europe & Central Asia","Lower middle income","IDA","Others","(TJK, 1990)",55
"5761","TL","Timor-Leste",3123.10943747915,2019,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2019)",NA
"5762","TL","Timor-Leste",3079.89483690751,2018,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2018)",NA
"5763","TL","Timor-Leste",3165.79942372693,2017,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2017)",NA
"5764","TL","Timor-Leste",3355.50765346371,2016,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2016)",NA
"5765","TL","Timor-Leste",3302.71750898721,2015,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2015)",NA
"5766","TL","Timor-Leste",3264.73918939718,2014,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2014)",NA
"5767","TL","Timor-Leste",3182.63873072547,2013,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2013)",NA
"5768","TL","Timor-Leste",3172.2560650499,2012,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2012)",NA
"5769","TL","Timor-Leste",3045.56550007274,2011,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2011)",NA
"5770","TL","Timor-Leste",2930.08952149384,2010,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2010)",NA
"5771","TL","Timor-Leste",2724.8348684881,2009,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2009)",NA
"5772","TL","Timor-Leste",2521.62416706897,2008,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2008)",NA
"5773","TL","Timor-Leste",2306.41599426678,2007,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2007)",NA
"5774","TL","Timor-Leste",2133.49881992955,2006,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2006)",NA
"5775","TL","Timor-Leste",2272.55117859486,2005,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2005)",NA
"5776","TL","Timor-Leste",2258.70777075889,2004,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2004)",NA
"5777","TL","Timor-Leste",2308.58187871102,2003,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2003)",NA
"5778","TL","Timor-Leste",2422.53186537267,2002,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2002)",NA
"5779","TL","Timor-Leste",2658.40322491752,2001,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2001)",NA
"5780","TL","Timor-Leste",2328.40742914588,2000,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 2000)",NA
"5781","TL","Timor-Leste",NA,1999,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1999)",NA
"5782","TL","Timor-Leste",NA,1998,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1998)",NA
"5783","TL","Timor-Leste",NA,1997,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1997)",NA
"5784","TL","Timor-Leste",NA,1996,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1996)",NA
"5785","TL","Timor-Leste",NA,1995,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1995)",NA
"5786","TL","Timor-Leste",NA,1994,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1994)",NA
"5787","TL","Timor-Leste",NA,1993,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1993)",NA
"5788","TL","Timor-Leste",NA,1992,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1992)",NA
"5789","TL","Timor-Leste",NA,1991,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1991)",NA
"5790","TL","Timor-Leste",NA,1990,"TLS","East Asia & Pacific","Upper middle income","Blend","SIDS","(TLS, 1990)",NA
"5791","TM","Turkmenistan",NA,2019,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2019)",NA
"5792","TM","Turkmenistan",14845.3294260971,2018,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2018)",NA
"5793","TM","Turkmenistan",14205.0215776646,2017,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2017)",NA
"5794","TM","Turkmenistan",13562.5260810484,2016,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2016)",NA
"5795","TM","Turkmenistan",12993.522470645,2015,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2015)",NA
"5796","TM","Turkmenistan",12421.3606815349,2014,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2014)",NA
"5797","TM","Turkmenistan",11471.1862203993,2013,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2013)",NA
"5798","TM","Turkmenistan",10604.0124910994,2012,"TKM","Europe & Central Asia","High income","IBRD","Others","(TKM, 2012)",NA
